sous_dossier,fichier,k_value,taille_matrice,nan_avant,nan_après
8,matrix_edge_2_125000.csv,24,336×290,30889,425
8,matrix_edge_2_125000.csv,25,336×290,30889,504
8,matrix_edge_174_85000.csv,5,212×175,11891,151
8,matrix_edge_174_85000.csv,6,212×175,11891,214
8,matrix_edge_174_85000.csv,7,212×175,11891,45
8,matrix_edge_174_85000.csv,8,212×175,11891,59
8,matrix_edge_174_85000.csv,9,212×175,11891,75
8,matrix_edge_174_85000.csv,10,212×175,11891,31
8,matrix_edge_174_85000.csv,11,212×175,11891,44
8,matrix_edge_174_85000.csv,12,212×175,11891,58
8,matrix_edge_174_85000.csv,13,212×175,11891,66
8,matrix_edge_174_85000.csv,14,212×175,11891,38
8,matrix_edge_174_85000.csv,15,212×175,11891,47
8,matrix_edge_174_85000.csv,16,212×175,11891,60
8,matrix_edge_174_85000.csv,17,212×175,11891,37
8,matrix_edge_174_85000.csv,18,212×175,11891,44
8,matrix_edge_174_85000.csv,19,212×175,11891,57
8,matrix_edge_174_85000.csv,20,212×175,11891,37
8,matrix_edge_174_85000.csv,21,212×175,11891,42
8,matrix_edge_174_85000.csv,22,212×175,11891,57
8,matrix_edge_174_85000.csv,23,212×175,11891,68
8,matrix_edge_174_85000.csv,24,212×175,11891,45
8,matrix_edge_174_85000.csv,25,212×175,11891,53
8,matrix_edge_118_125000.csv,5,304×491,50377,772
8,matrix_edge_118_125000.csv,6,304×491,50377,1074
8,matrix_edge_118_125000.csv,7,304×491,50377,387
8,matrix_edge_118_125000.csv,8,304×491,50377,566
8,matrix_edge_118_125000.csv,9,304×491,50377,732
8,matrix_edge_118_125000.csv,10,304×491,50377,402
8,matrix_edge_118_125000.csv,11,304×491,50377,518
8,matrix_edge_118_125000.csv,12,304×491,50377,610
8,matrix_edge_118_125000.csv,13,304×491,50377,693
8,matrix_edge_118_125000.csv,14,304×491,50377,488
8,matrix_edge_118_125000.csv,15,304×491,50377,550
8,matrix_edge_118_125000.csv,16,304×491,50377,613
8,matrix_edge_118_125000.csv,17,304×491,50377,384
8,matrix_edge_118_125000.csv,18,304×491,50377,430
8,matrix_edge_118_125000.csv,19,304×491,50377,525
8,matrix_edge_118_125000.csv,20,304×491,50377,417
8,matrix_edge_118_125000.csv,21,304×491,50377,509
8,matrix_edge_118_125000.csv,22,304×491,50377,627
8,matrix_edge_118_125000.csv,23,304×491,50377,792
8,matrix_edge_118_125000.csv,24,304×491,50377,704
8,matrix_edge_118_125000.csv,25,304×491,50377,853
8,matrix_edge_334_65000.csv,5,360×236,28280,353
8,matrix_edge_334_65000.csv,6,360×236,28280,499
8,matrix_edge_334_65000.csv,7,360×236,28280,143
8,matrix_edge_334_65000.csv,8,360×236,28280,215
8,matrix_edge_334_65000.csv,9,360×236,28280,280
8,matrix_edge_334_65000.csv,10,360×236,28280,120
8,matrix_edge_334_65000.csv,11,360×236,28280,147
8,matrix_edge_334_65000.csv,12,360×236,28280,191
8,matrix_edge_334_65000.csv,13,360×236,28280,232
8,matrix_edge_334_65000.csv,14,360×236,28280,145
8,matrix_edge_334_65000.csv,15,360×236,28280,175
8,matrix_edge_334_65000.csv,16,360×236,28280,211
8,matrix_edge_334_65000.csv,17,360×236,28280,136
8,matrix_edge_334_65000.csv,18,360×236,28280,173
8,matrix_edge_334_65000.csv,19,360×236,28280,198
8,matrix_edge_334_65000.csv,20,360×236,28280,144
8,matrix_edge_334_65000.csv,21,360×236,28280,168
8,matrix_edge_334_65000.csv,22,360×236,28280,204
8,matrix_edge_334_65000.csv,23,360×236,28280,248
8,matrix_edge_334_65000.csv,24,360×236,28280,194
8,matrix_edge_334_65000.csv,25,360×236,28280,242
8,matrix_edge_129_25000.csv,5,83×269,7178,255
8,matrix_edge_129_25000.csv,6,83×269,7178,363
8,matrix_edge_129_25000.csv,7,83×269,7178,169
8,matrix_edge_129_25000.csv,8,83×269,7178,238
8,matrix_edge_129_25000.csv,9,83×269,7178,280
8,matrix_edge_129_25000.csv,10,83×269,7178,190
8,matrix_edge_129_25000.csv,11,83×269,7178,223
8,matrix_edge_129_25000.csv,12,83×269,7178,242
8,matrix_edge_129_25000.csv,13,83×269,7178,251
8,matrix_edge_129_25000.csv,14,83×269,7178,165
8,matrix_edge_129_25000.csv,15,83×269,7178,169
8,matrix_edge_129_25000.csv,16,83×269,7178,173
8,matrix_edge_129_25000.csv,17,83×269,7178,99
8,matrix_edge_129_25000.csv,18,83×269,7178,103
8,matrix_edge_129_25000.csv,19,83×269,7178,107
8,matrix_edge_129_25000.csv,20,83×269,7178,55
8,matrix_edge_129_25000.csv,21,83×269,7178,58
8,matrix_edge_129_25000.csv,22,83×269,7178,64
8,matrix_edge_129_25000.csv,23,83×269,7178,69
8,matrix_edge_129_25000.csv,24,83×269,7178,33
8,matrix_edge_129_25000.csv,25,83×269,7178,40
8,matrix_edge_275_140000.csv,5,307×200,19929,227
8,matrix_edge_275_140000.csv,6,307×200,19929,307
8,matrix_edge_275_140000.csv,7,307×200,19929,85
8,matrix_edge_275_140000.csv,8,307×200,19929,131
8,matrix_edge_275_140000.csv,9,307×200,19929,161
8,matrix_edge_275_140000.csv,10,307×200,19929,64
8,matrix_edge_275_140000.csv,11,307×200,19929,78
8,matrix_edge_275_140000.csv,12,307×200,19929,92
8,matrix_edge_275_140000.csv,13,307×200,19929,122
8,matrix_edge_275_140000.csv,14,307×200,19929,70
8,matrix_edge_275_140000.csv,15,307×200,19929,98
8,matrix_edge_275_140000.csv,16,307×200,19929,112
8,matrix_edge_275_140000.csv,17,307×200,19929,64
8,matrix_edge_275_140000.csv,18,307×200,19929,78
8,matrix_edge_275_140000.csv,19,307×200,19929,122
8,matrix_edge_275_140000.csv,20,307×200,19929,86
8,matrix_edge_275_140000.csv,21,307×200,19929,111
8,matrix_edge_275_140000.csv,22,307×200,19929,137
8,matrix_edge_275_140000.csv,23,307×200,19929,186
8,matrix_edge_275_140000.csv,24,307×200,19929,169
8,matrix_edge_275_140000.csv,25,307×200,19929,207
8,matrix_edge_334_75000.csv,5,385×212,26711,350
8,matrix_edge_334_75000.csv,6,385×212,26711,466
8,matrix_edge_334_75000.csv,7,385×212,26711,128
8,matrix_edge_334_75000.csv,8,385×212,26711,183
8,matrix_edge_334_75000.csv,9,385×212,26711,248
8,matrix_edge_334_75000.csv,10,385×212,26711,104
8,matrix_edge_334_75000.csv,11,385×212,26711,136
8,matrix_edge_334_75000.csv,12,385×212,26711,171
8,matrix_edge_334_75000.csv,13,385×212,26711,208
8,matrix_edge_334_75000.csv,14,385×212,26711,126
8,matrix_edge_334_75000.csv,15,385×212,26711,153
8,matrix_edge_334_75000.csv,16,385×212,26711,170
8,matrix_edge_334_75000.csv,17,385×212,26711,103
8,matrix_edge_334_75000.csv,18,385×212,26711,117
8,matrix_edge_334_75000.csv,19,385×212,26711,139
8,matrix_edge_334_75000.csv,20,385×212,26711,94
8,matrix_edge_334_75000.csv,21,385×212,26711,119
8,matrix_edge_334_75000.csv,22,385×212,26711,145
8,matrix_edge_334_75000.csv,23,385×212,26711,171
8,matrix_edge_334_75000.csv,24,385×212,26711,129
8,matrix_edge_334_75000.csv,25,385×212,26711,183
8,matrix_edge_15_50000.csv,5,54×132,2164,31
8,matrix_edge_15_50000.csv,6,54×132,2164,45
8,matrix_edge_15_50000.csv,7,54×132,2164,5
8,matrix_edge_15_50000.csv,8,54×132,2164,8
8,matrix_edge_15_50000.csv,9,54×132,2164,13
8,matrix_edge_15_50000.csv,10,54×132,2164,5
8,matrix_edge_15_50000.csv,11,54×132,2164,7
8,matrix_edge_15_50000.csv,12,54×132,2164,9
8,matrix_edge_15_50000.csv,13,54×132,2164,11
8,matrix_edge_15_50000.csv,14,54×132,2164,5
8,matrix_edge_15_50000.csv,15,54×132,2164,7
8,matrix_edge_15_50000.csv,16,54×132,2164,9
8,matrix_edge_15_50000.csv,17,54×132,2164,2
8,matrix_edge_15_50000.csv,18,54×132,2164,4
8,matrix_edge_15_50000.csv,19,54×132,2164,6
8,matrix_edge_15_50000.csv,20,54×132,2164,1
8,matrix_edge_15_50000.csv,21,54×132,2164,1
8,matrix_edge_15_50000.csv,22,54×132,2164,6
8,matrix_edge_15_50000.csv,23,54×132,2164,9
8,matrix_edge_15_50000.csv,24,54×132,2164,1
8,matrix_edge_15_50000.csv,25,54×132,2164,3
8,matrix_edge_69_170000.csv,5,112×128,4718,137
8,matrix_edge_69_170000.csv,6,112×128,4718,193
8,matrix_edge_69_170000.csv,7,112×128,4718,72
8,matrix_edge_69_170000.csv,8,112×128,4718,91
8,matrix_edge_69_170000.csv,9,112×128,4718,121
8,matrix_edge_69_170000.csv,10,112×128,4718,64
8,matrix_edge_69_170000.csv,11,112×128,4718,84
8,matrix_edge_69_170000.csv,12,112×128,4718,111
8,matrix_edge_69_170000.csv,13,112×128,4718,126
8,matrix_edge_69_170000.csv,14,112×128,4718,78
8,matrix_edge_69_170000.csv,15,112×128,4718,94
8,matrix_edge_69_170000.csv,16,112×128,4718,109
8,matrix_edge_69_170000.csv,17,112×128,4718,82
8,matrix_edge_69_170000.csv,18,112×128,4718,96
8,matrix_edge_69_170000.csv,19,112×128,4718,108
8,matrix_edge_69_170000.csv,20,112×128,4718,80
8,matrix_edge_69_170000.csv,21,112×128,4718,85
8,matrix_edge_69_170000.csv,22,112×128,4718,92
8,matrix_edge_69_170000.csv,23,112×128,4718,96
8,matrix_edge_69_170000.csv,24,112×128,4718,69
8,matrix_edge_69_170000.csv,25,112×128,4718,74
8,matrix_edge_241_105000.csv,5,373×164,20773,351
8,matrix_edge_241_105000.csv,6,373×164,20773,488
8,matrix_edge_241_105000.csv,7,373×164,20773,153
8,matrix_edge_241_105000.csv,8,373×164,20773,220
8,matrix_edge_241_105000.csv,9,373×164,20773,289
8,matrix_edge_241_105000.csv,10,373×164,20773,140
8,matrix_edge_241_105000.csv,11,373×164,20773,182
8,matrix_edge_241_105000.csv,12,373×164,20773,226
8,matrix_edge_241_105000.csv,13,373×164,20773,272
8,matrix_edge_241_105000.csv,14,373×164,20773,177
8,matrix_edge_241_105000.csv,15,373×164,20773,245
8,matrix_edge_241_105000.csv,16,373×164,20773,288
8,matrix_edge_241_105000.csv,17,373×164,20773,226
8,matrix_edge_241_105000.csv,18,373×164,20773,276
8,matrix_edge_241_105000.csv,19,373×164,20773,315
8,matrix_edge_241_105000.csv,20,373×164,20773,265
8,matrix_edge_241_105000.csv,21,373×164,20773,314
8,matrix_edge_241_105000.csv,22,373×164,20773,368
8,matrix_edge_241_105000.csv,23,373×164,20773,463
8,matrix_edge_241_105000.csv,24,373×164,20773,412
8,matrix_edge_241_105000.csv,25,373×164,20773,505
8,matrix_edge_2_55000.csv,5,290×202,19249,286
8,matrix_edge_2_55000.csv,6,290×202,19249,385
8,matrix_edge_2_55000.csv,7,290×202,19249,103
8,matrix_edge_2_55000.csv,8,290×202,19249,151
8,matrix_edge_2_55000.csv,9,290×202,19249,201
8,matrix_edge_2_55000.csv,10,290×202,19249,95
8,matrix_edge_2_55000.csv,11,290×202,19249,128
8,matrix_edge_2_55000.csv,12,290×202,19249,161
8,matrix_edge_2_55000.csv,13,290×202,19249,200
8,matrix_edge_2_55000.csv,14,290×202,19249,133
8,matrix_edge_2_55000.csv,15,290×202,19249,157
8,matrix_edge_2_55000.csv,16,290×202,19249,190
8,matrix_edge_2_55000.csv,17,290×202,19249,126
8,matrix_edge_2_55000.csv,18,290×202,19249,174
8,matrix_edge_2_55000.csv,19,290×202,19249,271
8,matrix_edge_2_55000.csv,20,290×202,19249,225
8,matrix_edge_2_55000.csv,21,290×202,19249,270
8,matrix_edge_2_55000.csv,22,290×202,19249,294
8,matrix_edge_2_55000.csv,23,290×202,19249,334
8,matrix_edge_2_55000.csv,24,290×202,19249,295
8,matrix_edge_2_55000.csv,25,290×202,19249,385
8,matrix_edge_384_0.csv,5,142×178,8717,965
8,matrix_edge_384_0.csv,6,142×178,8717,1239
8,matrix_edge_384_0.csv,7,142×178,8717,612
8,matrix_edge_384_0.csv,8,142×178,8717,805
8,matrix_edge_384_0.csv,9,142×178,8717,978
8,matrix_edge_384_0.csv,10,142×178,8717,588
8,matrix_edge_384_0.csv,11,142×178,8717,715
8,matrix_edge_384_0.csv,12,142×178,8717,874
8,matrix_edge_384_0.csv,13,142×178,8717,1010
8,matrix_edge_384_0.csv,14,142×178,8717,703
8,matrix_edge_384_0.csv,15,142×178,8717,818
8,matrix_edge_384_0.csv,16,142×178,8717,929
8,matrix_edge_384_0.csv,17,142×178,8717,690
8,matrix_edge_384_0.csv,18,142×178,8717,788
8,matrix_edge_384_0.csv,19,142×178,8717,879
8,matrix_edge_384_0.csv,20,142×178,8717,704
8,matrix_edge_384_0.csv,21,142×178,8717,765
8,matrix_edge_384_0.csv,22,142×178,8717,843
8,matrix_edge_384_0.csv,23,142×178,8717,908
8,matrix_edge_384_0.csv,24,142×178,8717,761
8,matrix_edge_384_0.csv,25,142×178,8717,830
8,matrix_edge_27_385000.csv,5,296×230,22351,269
8,matrix_edge_27_385000.csv,6,296×230,22351,347
8,matrix_edge_27_385000.csv,7,296×230,22351,90
8,matrix_edge_27_385000.csv,8,296×230,22351,129
8,matrix_edge_27_385000.csv,9,296×230,22351,177
8,matrix_edge_27_385000.csv,10,296×230,22351,57
8,matrix_edge_27_385000.csv,11,296×230,22351,80
8,matrix_edge_27_385000.csv,12,296×230,22351,102
8,matrix_edge_27_385000.csv,13,296×230,22351,131
8,matrix_edge_27_385000.csv,14,296×230,22351,56
8,matrix_edge_27_385000.csv,15,296×230,22351,78
8,matrix_edge_27_385000.csv,16,296×230,22351,93
8,matrix_edge_27_385000.csv,17,296×230,22351,49
8,matrix_edge_27_385000.csv,18,296×230,22351,63
8,matrix_edge_27_385000.csv,19,296×230,22351,98
8,matrix_edge_27_385000.csv,20,296×230,22351,61
8,matrix_edge_27_385000.csv,21,296×230,22351,99
8,matrix_edge_27_385000.csv,22,296×230,22351,146
8,matrix_edge_27_385000.csv,23,296×230,22351,202
8,matrix_edge_27_385000.csv,24,296×230,22351,157
8,matrix_edge_27_385000.csv,25,296×230,22351,244
8,matrix_edge_343_65000.csv,5,39×273,3340,27
8,matrix_edge_343_65000.csv,6,39×273,3340,37
8,matrix_edge_343_65000.csv,7,39×273,3340,0
8,matrix_edge_343_65000.csv,8,39×273,3340,2
8,matrix_edge_343_65000.csv,9,39×273,3340,2
8,matrix_edge_343_65000.csv,10,39×273,3340,0
8,matrix_edge_343_65000.csv,11,39×273,3340,0
8,matrix_edge_343_65000.csv,12,39×273,3340,0
8,matrix_edge_343_65000.csv,13,39×273,3340,0
8,matrix_edge_343_65000.csv,14,39×273,3340,0
8,matrix_edge_343_65000.csv,15,39×273,3340,0
8,matrix_edge_343_65000.csv,16,39×273,3340,0
8,matrix_edge_343_65000.csv,17,39×273,3340,0
8,matrix_edge_343_65000.csv,18,39×273,3340,0
8,matrix_edge_343_65000.csv,19,39×273,3340,0
8,matrix_edge_343_65000.csv,20,39×273,3340,0
8,matrix_edge_343_65000.csv,21,39×273,3340,0
8,matrix_edge_343_65000.csv,22,39×273,3340,0
8,matrix_edge_343_65000.csv,23,39×273,3340,0
8,matrix_edge_343_65000.csv,24,39×273,3340,0
8,matrix_edge_343_65000.csv,25,39×273,3340,0
8,matrix_edge_134_100000.csv,5,49×241,3867,25
8,matrix_edge_134_100000.csv,6,49×241,3867,47
8,matrix_edge_134_100000.csv,7,49×241,3867,0
8,matrix_edge_134_100000.csv,8,49×241,3867,1
8,matrix_edge_134_100000.csv,9,49×241,3867,1
8,matrix_edge_134_100000.csv,10,49×241,3867,0
8,matrix_edge_134_100000.csv,11,49×241,3867,0
8,matrix_edge_134_100000.csv,12,49×241,3867,0
8,matrix_edge_134_100000.csv,13,49×241,3867,0
8,matrix_edge_134_100000.csv,14,49×241,3867,0
8,matrix_edge_134_100000.csv,15,49×241,3867,0
8,matrix_edge_134_100000.csv,16,49×241,3867,0
8,matrix_edge_134_100000.csv,17,49×241,3867,0
8,matrix_edge_134_100000.csv,18,49×241,3867,0
8,matrix_edge_134_100000.csv,19,49×241,3867,0
8,matrix_edge_134_100000.csv,20,49×241,3867,0
8,matrix_edge_134_100000.csv,21,49×241,3867,0
8,matrix_edge_134_100000.csv,22,49×241,3867,0
8,matrix_edge_134_100000.csv,23,49×241,3867,0
8,matrix_edge_134_100000.csv,24,49×241,3867,0
8,matrix_edge_134_100000.csv,25,49×241,3867,0
8,matrix_edge_27_55000.csv,5,351×180,20936,331
8,matrix_edge_27_55000.csv,6,351×180,20936,488
8,matrix_edge_27_55000.csv,7,351×180,20936,119
8,matrix_edge_27_55000.csv,8,351×180,20936,173
8,matrix_edge_27_55000.csv,9,351×180,20936,225
8,matrix_edge_27_55000.csv,10,351×180,20936,88
8,matrix_edge_27_55000.csv,11,351×180,20936,112
8,matrix_edge_27_55000.csv,12,351×180,20936,140
8,matrix_edge_27_55000.csv,13,351×180,20936,162
8,matrix_edge_27_55000.csv,14,351×180,20936,93
8,matrix_edge_27_55000.csv,15,351×180,20936,120
8,matrix_edge_27_55000.csv,16,351×180,20936,176
8,matrix_edge_27_55000.csv,17,351×180,20936,137
8,matrix_edge_27_55000.csv,18,351×180,20936,166
8,matrix_edge_27_55000.csv,19,351×180,20936,189
8,matrix_edge_27_55000.csv,20,351×180,20936,142
8,matrix_edge_27_55000.csv,21,351×180,20936,179
8,matrix_edge_27_55000.csv,22,351×180,20936,201
8,matrix_edge_27_55000.csv,23,351×180,20936,281
8,matrix_edge_27_55000.csv,24,351×180,20936,243
8,matrix_edge_27_55000.csv,25,351×180,20936,307
8,matrix_edge_364_295000.csv,5,341×258,28593,557
8,matrix_edge_364_295000.csv,6,341×258,28593,748
8,matrix_edge_364_295000.csv,7,341×258,28593,233
8,matrix_edge_364_295000.csv,8,341×258,28593,362
8,matrix_edge_364_295000.csv,9,341×258,28593,484
8,matrix_edge_364_295000.csv,10,341×258,28593,255
8,matrix_edge_364_295000.csv,11,341×258,28593,309
8,matrix_edge_364_295000.csv,12,341×258,28593,399
8,matrix_edge_364_295000.csv,13,341×258,28593,517
8,matrix_edge_364_295000.csv,14,341×258,28593,373
8,matrix_edge_364_295000.csv,15,341×258,28593,523
8,matrix_edge_364_295000.csv,16,341×258,28593,678
8,matrix_edge_364_295000.csv,17,341×258,28593,535
8,matrix_edge_364_295000.csv,18,341×258,28593,677
8,matrix_edge_364_295000.csv,19,341×258,28593,850
8,matrix_edge_364_295000.csv,20,341×258,28593,748
8,matrix_edge_364_295000.csv,21,341×258,28593,881
8,matrix_edge_364_295000.csv,22,341×258,28593,978
8,matrix_edge_364_295000.csv,23,341×258,28593,1116
8,matrix_edge_364_295000.csv,24,341×258,28593,1015
8,matrix_edge_364_295000.csv,25,341×258,28593,1125
8,matrix_edge_384_90000.csv,5,171×343,19383,879
8,matrix_edge_384_90000.csv,6,171×343,19383,1152
8,matrix_edge_384_90000.csv,7,171×343,19383,519
8,matrix_edge_384_90000.csv,8,171×343,19383,738
8,matrix_edge_384_90000.csv,9,171×343,19383,898
8,matrix_edge_384_90000.csv,10,171×343,19383,528
8,matrix_edge_384_90000.csv,11,171×343,19383,674
8,matrix_edge_384_90000.csv,12,171×343,19383,805
8,matrix_edge_384_90000.csv,13,171×343,19383,918
8,matrix_edge_384_90000.csv,14,171×343,19383,619
8,matrix_edge_384_90000.csv,15,171×343,19383,717
8,matrix_edge_384_90000.csv,16,171×343,19383,819
8,matrix_edge_384_90000.csv,17,171×343,19383,587
8,matrix_edge_384_90000.csv,18,171×343,19383,675
8,matrix_edge_384_90000.csv,19,171×343,19383,771
8,matrix_edge_384_90000.csv,20,171×343,19383,591
8,matrix_edge_384_90000.csv,21,171×343,19383,677
8,matrix_edge_384_90000.csv,22,171×343,19383,765
8,matrix_edge_384_90000.csv,23,171×343,19383,845
8,matrix_edge_384_90000.csv,24,171×343,19383,707
8,matrix_edge_384_90000.csv,25,171×343,19383,792
8,matrix_edge_174_50000.csv,5,346×369,42031,605
8,matrix_edge_174_50000.csv,6,346×369,42031,837
8,matrix_edge_174_50000.csv,7,346×369,42031,317
8,matrix_edge_174_50000.csv,8,346×369,42031,424
8,matrix_edge_174_50000.csv,9,346×369,42031,538
8,matrix_edge_174_50000.csv,10,346×369,42031,291
8,matrix_edge_174_50000.csv,11,346×369,42031,374
8,matrix_edge_174_50000.csv,12,346×369,42031,435
8,matrix_edge_174_50000.csv,13,346×369,42031,505
8,matrix_edge_174_50000.csv,14,346×369,42031,316
8,matrix_edge_174_50000.csv,15,346×369,42031,428
8,matrix_edge_174_50000.csv,16,346×369,42031,476
8,matrix_edge_174_50000.csv,17,346×369,42031,359
8,matrix_edge_174_50000.csv,18,346×369,42031,392
8,matrix_edge_174_50000.csv,19,346×369,42031,454
8,matrix_edge_174_50000.csv,20,346×369,42031,384
8,matrix_edge_174_50000.csv,21,346×369,42031,433
8,matrix_edge_174_50000.csv,22,346×369,42031,479
8,matrix_edge_174_50000.csv,23,346×369,42031,553
8,matrix_edge_174_50000.csv,24,346×369,42031,448
8,matrix_edge_174_50000.csv,25,346×369,42031,466
8,matrix_edge_27_235000.csv,5,344×184,20899,299
8,matrix_edge_27_235000.csv,6,344×184,20899,415
8,matrix_edge_27_235000.csv,7,344×184,20899,134
8,matrix_edge_27_235000.csv,8,344×184,20899,183
8,matrix_edge_27_235000.csv,9,344×184,20899,242
8,matrix_edge_27_235000.csv,10,344×184,20899,115
8,matrix_edge_27_235000.csv,11,344×184,20899,160
8,matrix_edge_27_235000.csv,12,344×184,20899,193
8,matrix_edge_27_235000.csv,13,344×184,20899,234
8,matrix_edge_27_235000.csv,14,344×184,20899,156
8,matrix_edge_27_235000.csv,15,344×184,20899,189
8,matrix_edge_27_235000.csv,16,344×184,20899,223
8,matrix_edge_27_235000.csv,17,344×184,20899,163
8,matrix_edge_27_235000.csv,18,344×184,20899,194
8,matrix_edge_27_235000.csv,19,344×184,20899,231
8,matrix_edge_27_235000.csv,20,344×184,20899,179
8,matrix_edge_27_235000.csv,21,344×184,20899,213
8,matrix_edge_27_235000.csv,22,344×184,20899,252
8,matrix_edge_27_235000.csv,23,344×184,20899,315
8,matrix_edge_27_235000.csv,24,344×184,20899,274
8,matrix_edge_27_235000.csv,25,344×184,20899,340
8,matrix_edge_158_265000.csv,5,368×178,21116,214
8,matrix_edge_158_265000.csv,6,368×178,21116,315
8,matrix_edge_158_265000.csv,7,368×178,21116,105
8,matrix_edge_158_265000.csv,8,368×178,21116,161
8,matrix_edge_158_265000.csv,9,368×178,21116,197
8,matrix_edge_158_265000.csv,10,368×178,21116,111
8,matrix_edge_158_265000.csv,11,368×178,21116,135
8,matrix_edge_158_265000.csv,12,368×178,21116,162
8,matrix_edge_158_265000.csv,13,368×178,21116,196
8,matrix_edge_158_265000.csv,14,368×178,21116,124
8,matrix_edge_158_265000.csv,15,368×178,21116,148
8,matrix_edge_158_265000.csv,16,368×178,21116,173
8,matrix_edge_158_265000.csv,17,368×178,21116,88
8,matrix_edge_158_265000.csv,18,368×178,21116,109
8,matrix_edge_158_265000.csv,19,368×178,21116,117
8,matrix_edge_158_265000.csv,20,368×178,21116,75
8,matrix_edge_158_265000.csv,21,368×178,21116,98
8,matrix_edge_158_265000.csv,22,368×178,21116,117
8,matrix_edge_158_265000.csv,23,368×178,21116,190
8,matrix_edge_158_265000.csv,24,368×178,21116,152
8,matrix_edge_158_265000.csv,25,368×178,21116,201
8,matrix_edge_141_45000.csv,5,47×336,5005,6
8,matrix_edge_141_45000.csv,6,47×336,5005,11
8,matrix_edge_141_45000.csv,7,47×336,5005,0
8,matrix_edge_141_45000.csv,8,47×336,5005,0
